trial,method,rotation_error_x_deg,translation_error_x,rotation_error_y_deg,translation_error_y,rotation_error_z_deg,translation_error_z,worst_rotation_error_deg,worst_translation_error,final_loss,success_rot_le_5deg
18.0,ZNN-CORO,0.7822306415326568,0.023794048182113444,0.25841815543372415,0.027754776587228032,0.7202822736888821,0.019518585607454276,0.7822306415326568,0.027754776587228032,0.0008565507423461332,1.0
18.0,GNN-CORO,11.90938426844346,0.18323564482580676,11.798540058864118,0.24703614767893403,10.52466499823015,0.24961339570296273,11.90938426844346,0.24961339570296273,0.11888948875420098,0.0
19.0,ZNN-CORO,1.0687724835848285,0.025182244536325872,0.8783775706643931,0.01794749083328964,0.45110168874534273,0.027492471764785434,1.0687724835848285,0.027492471764785434,0.00040449903524107645,1.0
19.0,GNN-CORO,13.573166268216836,0.16888827452303817,16.03568332731597,0.6318733338713765,10.38611482217159,0.20069524374170541,16.03568332731597,0.6318733338713765,0.37170194883261326,0.0
20.0,ZNN-CORO,0.5697520428368334,0.005135711022530257,0.5276823712028575,0.006173672343063827,0.29603427260760995,0.004668446402608721,0.5697520428368334,0.006173672343063827,0.00040034686980326483,1.0
20.0,GNN-CORO,2.5458511972473152,0.3426824085431674,9.783865516088882,0.3487359551824693,12.886012189385157,0.424750203393981,12.886012189385157,0.424750203393981,0.3058383092568776,0.0
21.0,ZNN-CORO,2.5859837652004067,0.07841498491837579,0.7504499454314157,0.04873450859069591,1.8669355939273555,0.058939621458613714,2.5859837652004067,0.07841498491837579,0.0005628503690744542,1.0
21.0,GNN-CORO,16.092988754794074,0.39740003758898623,13.751068879142938,0.1722494498385394,4.554939281833098,0.18115028330330482,16.092988754794074,0.39740003758898623,0.33784678671741064,0.0
22.0,ZNN-CORO,0.11698889842388437,0.00863754785894773,0.20395020495218277,0.008950196401724135,0.49679780697984427,0.003095839503966579,0.49679780697984427,0.008950196401724135,0.0004143058232940572,1.0
22.0,GNN-CORO,1.5376466859370284,0.23701046011639823,9.059742820986653,0.457822149660675,13.1430029035756,0.3789448450867367,13.1430029035756,0.457822149660675,0.5135229206629828,0.0
